source_type,source_url,source_capture_utc,jurisdiction,permit_or_record_id,record_status,record_date,record_date_iso,project_address,project_city,project_state,description_raw,contractor_name_raw,contractor_name_normalized,dedupe_key,lift_probability_score,score_hits,recency_ok
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101065063,active,2025-12-03,2025-12-03,3328 S HALSTED ST,Chicago,IL,"SPR 2019 CBC ERECT A 3 STORY MIXED USE TYPE IIIA SPRINKLERED MASONRY BUILDING CONTAINING 3 DWELLING UNITS WITH A RESTAURANT VANILLA BOX ON THE GROUND FLOOR, NEW EXTERIOR MASONRY WALL AT THE REAR OF THE PROPERTY, A MASONRY TRASH ENCLOSURE, 2 EXTERIOR AUTOMOBILE PARKING SPACES AND 3 BICYCLE SPOTS, AS PER ARCHITECTURAL PLANS. 1ST FLR GROUP A2 RESTAURANT VANILLA BOX <300P, 2ND AND 3RD FLOOR GROUP R3, 3DU. ZONING USES A1 AND A3 IN A PROPOSED B1-2 ZONING DISTRICT. *STRUCTURAL PEER REVIEW* (CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS) REPORTED_COST:937500",YAO CONSTRUCTION INC,yao construction,64fabae5267526a7953c3f7fc5ea273f083bdafe,5,"high_rise_multifamily,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101066421,active,2025-04-29,2025-04-29,1306 W WINONA ST,Chicago,IL,"SC 2019 CBC ERECT A 3 STORY 4 DWELLING UNIT TYPE IIIA MASONRY BUILDING WITH A BASEMENT AND A FOUR CAR REAR MASONRY GARAGE WITH A ROOF DECK AND AN ACCESS STAIRCASE, AS PER PLANS. R2 OCCUPANCY CLASSIFICATION. REPORTED_COST:925000",PCH CONSTRUCTION COMPANY,pch construction,8ce0dcad143899f19979af488d4e5e4ffb20f7e8,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101063057,active,2025-04-03,2025-04-03,3630 N JANSSEN AVE,Chicago,IL,"SC CBC 2019. ERECT A 3 STORY FULLY SPRINKLERED TYPE VA SINGLE FAMILY RESIDENCE WITH A BASEMENT, 3RD FLOOR ROOF DECK AND A 3 CAR GARAGE WITH A BREEZEWAY, ROOF DECK AND AN ACCESS STAIR. TO INCLUDE A 6' HIGH PRIVACY WOOD FENCE, AS PER PLANS. R5 OCCUPANCY TYPE. REPORTED_COST:925000",BRIAN DOHERTY DEVELOPMENT LLC,brian doherty development,e24d9c834a302e86f1d47de285bcbc9df4746e98,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101070229,active,2025-09-23,2025-09-23,936 W 31ST ST,Chicago,IL,"SPR 2019 CBC: ERECT NEW 2 STORY, COMMERCIAL BUILDING FOR DAYCARE CENTER AND TUTORING/AFTER SCHOOL ACTIVITIES ROOM, TRASH ENCLOSURE, 7 REAR PARKING SPACES, 4 DROP OFF SPACES (IN PUBLIC STREET) AS PER PLANS (OCCUPANCY GROUPS E-2, B; TYPE II-A CONSTRUCTION) **CERTIFIED PLANS CORRECTIONS: CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS ** REPORTED_COST:925000","INTERSTATE MECHANICAL & CONSTRUCTION, INC.","interstate mechanical & construction,.",947459da1ea042067ba4ac8d812a8ce192363008,4,"generator_or_ups,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101067755,active,2025-05-06,2025-05-06,2515 N MARSHFIELD AVE,Chicago,IL,"SELF-CERT 2019 CBRC: NEW CONSTRUCTION (1,385) SQ. FT. 3-STORY, TYPE VA FRAME, 30' HT., SINGLE-FAMILY RESIDENCE WITH ROOF DECK AND NEW (525) SQ. FT., TYPE VA FRAME, DETACHED 2-CAR GARAGE WITH ROOF DECK (OCCUPANCY GROUP R-5; TYPE VA CONSTRUCTION). REPORTED_COST:924104",ARTIFACT BUILD & DESIGN LLC,artifact build & design,a7ebc596787ab8139648251faf126111c5aa784f,6,"new_construction,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101069417,active,2025-08-21,2025-08-21,1404 W GEORGE ST,Chicago,IL,"SC 2019 CBC ERECT A 3 STORY, 2 DWELLING UNIT TYPE IIIA MASONRY BUILDING WITH A BASEMENT. PRIVATE OCCUPIABLE ROOF DECK, AND ACCESS STAIR. WORK INCLUDES A REAR 2 CAR DETACHED GARAGE WITH A ROOF DECK AND ACCESS STAIR, AS PER PLANS. R5 OCCUPANCY CLASSIFICATION REPORTED_COST:920000",R DEVELOPMENT LLC DBA R HOMES,r development dba r homes,d0587ac8913f69f3a743b1dd1f6e07341f794fe0,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101069434,active,2025-08-11,2025-08-11,1455 W MELROSE ST,Chicago,IL,"PROPOSED 3 STORY/2 UNIT RESIDENCE W/BASEMENT, ROOF DECK W/ENCLOSURE, REAR 1ST/2ND FLOOR PORCHES, REAR 3RD FLOOR DECK, AND PERGOLA, AND 2 CAR GARAGE W/ROOF DECK, PER PLANS. REPORTED_COST:920000",RONAN CONSTRUCTION LLC,ronan construction,2103d158e84df9969c0101798bd54e1213308c99,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101069436,active,2025-10-10,2025-10-10,1443 W ROSCOE ST,Chicago,IL,"SC 2019 CBC ERECT A 3 STORY, 2 DWELLING UNIT TYPE IIIA MASONRY BUILDING WITH A BASEMENT. PRIVATE OCCUPIABLE ROOF DECK, PERGOLA AND ACCESS STAIR. WORK INCLUDES A REAR 2 CAR DETACHED GARAGE WITH A ROOF DECK AND ACCESS STAIR, AS PER PLANS.R5 OCCUPANCY CLASSIFICATION.CONDITIONAL APPROVAL PER 14A-4-404.13., RELEASE OF FULL WRECKING PERMIT STILL PENDING. REPORTED_COST:920000",RONAN CONSTRUCTION LLC,ronan construction,83b9749aecfd55d0745fdc6cfff52e29385ed5ec,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101067318,active,2025-04-07,2025-04-07,2222 N SOUTHPORT AVE,Chicago,IL,"SELF-CERT 2019 CBC: FULL BUILDING PERMIT FOR 2 STORY SINGLE FAMILY RESIDENCE WITH BASEMENT, ROOFTOP DECK WITH PERGOLA, ROOFTOP STAIR ENCLOSURE, REAR TERRACE AT 1ST STORY, DETACHED 2 CAR GARAGE WITH ROOFTOP DECK/PERGOLA AS PER PLAN (OCCUPANCY GROUP R-5, TYPE VA CONSTRUCTION). REPORTED_COST:917100",LEINSTER CONSTRUCTION INC,leinster construction,77472c858767cd92a9ac90cdeba0a7ff94f4f9a4,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101074881,active,2025-11-20,2025-11-20,2905 W MCLEAN AVE,Chicago,IL,"SELF CERT 2019 CBC: ERECT A 2 STORY VA FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT, REAR DECK, AND DETACHED 3 CAR GARAGE WITH ROOF DECK, FRONT ORNAMENTAL IRON FENCES, REAR WOOD FENCES, EXISTING OCCUPANCY R-5 , PROPOSED OCCUPANCY R-5, TYPE CONSTRUCTION VA, PER PLANS REPORTED_COST:903000","V & M DEVELOPMENT, INC.","v & m development,.",8becae93114f67a0c7b0940b3d1dc45332cf5c77,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101074527,active,2025-11-20,2025-11-20,2907 W MCLEAN AVE,Chicago,IL,"SELF CERT 2019 CBC: ERECT A 2 STORY VA FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT, REAR DECK, AND DEATTACHED 3 CAR GARAGE WITH ROOF DECK, FRONT ORNAMENTAL IRONFENCES, REAR WOOD FENCES, EXISTING OCCUPANCY R-5 , PROPOSED OCCUPANCY R-5, TYPE CONSTRUCTION VA, PER PLANS REPORTED_COST:903000","V & M DEVELOPMENT, INC.","v & m development,.",f374f7c15f1daa1922d55800df76405d8f0c0edc,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101074459,active,2025-11-19,2025-11-19,2909 W MCLEAN AVE,Chicago,IL,"SELF CERT 2019 CBC: ERECT A 2 STORY VA FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT, REAR DECK, AND DEATTACHED 3 CAR GARAGE WITH ROOF DECK, FRONT ORNAMENTAL IRONFENCES, REAR WOOD FENCES, EXISTING OCCUPANCY R-5 , PROPOSED OCCUPANCY R-5, TYPE CONSTRUCTION VA, PER PLANS REPORTED_COST:903000","V & M DEVELOPMENT, INC.","v & m development,.",fa6696918ac25372d480aedaea4b355afef888ea,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101073818,active,2025-12-15,2025-12-15,1933 N HUDSON AVE,Chicago,IL,"SELF CERT 2019 CBC: ERECT 3 STORY IIIA MASONRY SINGLE FAMILY RESIDENCE WITH MASONRY AND. COVERED ROOF DECK AND ROOF ACCESS, WITH NFP 13 SPRINKLER SYSTEM, AND ATTACHED 2 CAR GARAGE WITH ROOF DECK AND PERGOLAS, REAR RAISED DECK AND FRONT ORNAMENTAL IRON FFENCES, EXISTING OCCUPANCY R-5 , PROPOSED OCCUNPACY R-5 , TYPE CONSTRUCCTION IIIA , PERPLANS REPORTED_COST:903000",PLATINUM HOMES DEVELOPMENT CORPORATION,platinum homes developmentoration,70fa149863833f1bb3c3b437ef378a617043d77a,2,issued_or_awarded_status,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101075100,active,2025-11-13,2025-11-13,2903 W MCLEAN AVE,Chicago,IL,"SELF CERT 2019 CBC : ERECT A 2 STORY VA FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT, RAISED REAR DECK, AND ATTACHED . 3 CAR GARAGE, FRONT ORNAMENTAL IRON FENCES, REAR WOOD FENCES, EXISTING OCCUPANCY R-5 , PROPOSED OCCUPANCY R-5, TYPE CONSTRUCTION VA, PER PLANS REPORTED_COST:903000","V & M DEVELOPMENT, INC.","v & m development,.",2068b30d16a5983b266043361510bfb15d441880,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101072852,active,2025-09-29,2025-09-29,2144 N SEMINARY AVE,Chicago,IL,"SELF -CERT 2019 CBC :ERECT A 3 STORY VA FRAMING SINGLE FAMILY RESIDENCE WITH A BASEMENT AND COVER ROOF DECK , EQUIPPED WITH AN NFPA 13D SPRINKLER SYSTEM, REISED REAR DECK , AND ATTACHED IIIA 2 CAR GARAGE WITH ROOF DECK AND PERGOLAS ,ALONG WITH A FRONT ORNAMENTAL IRON FENCE , EXISTING OCCUPANCY R-5 , PROPOSED OCCUPANCY R-5 , CONSTRUCTION TYPE VA REPORTED_COST:900450",GROOVE DESIGN + BUILD LLC,groove design + build,3fb6eac49af9ee72e969fa3d1fa4014dd62a9a15,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101073020,active,2025-09-29,2025-09-29,1441 W DIVERSEY PKWY,Chicago,IL,"SELF CERT 2019 CBC : ERECT A THREE STORY VA 3 DWELLING UNIT BUILDING WITH BASEMENT AND ROOF DECK AND DETACHED 3 CAR GARAGE WITH ROOF DECK PER PLANS , FIRST FLOOR REAR PORCHE , REAR STAIRS , ROOF ACCESS WITH PRIVATE ROOF DECK , AND DETACHED 3CAR GARAGE, EXIXTING OCCUPANCY R-5 , PROPOSED OCCUNCY R-5 , CONTRUCTION TYPE VA , PER PLANS REPORTED_COST:900450",G CORP,g,8b314c667f64b3e86d214254d057eb1885b0dd85,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101066773,active,2025-06-05,2025-06-05,1412 W BELMONT AVE,Chicago,IL,"SELF CERT 2019 CBC: ERECT NEW 4 STORY, 3DU APARTMENT BUILDING W/STAIR PENTHOUSE AND PRIVATE ROOF DECK, GROUND FLOOR RETAIL SPACE AND ATTACHED 2 CAR GARAGE WITH PRIVATE GARAGE ROOF DECK AND MASONRY TRASH ENCLOSURE AS PER PLANS (OCCUPANCY GROUPS R-5, M; TYPE III-A CONSTRUCTION) REPORTED_COST:900000",DESMOND BUILDERS,desmond builders,197f9fe1768cc82df8190546c7212f47dece35ba,7,"high_rise_multifamily,generator_or_ups,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101063472,active,2025-03-18,2025-03-18,3709 N OAKLEY AVE,Chicago,IL,"SELF-CERT 2019 CBC: PROPOSED 2 STORY SINGLE FAMILIY RESIDENCE W/BASEMENT AND ROOF DECK/ENCLOSURE AND PERGOLA, FRONT PORCH, ENCLOSED REAR PORCH, REAR DECK, AND 2 SPACE PARKING PAD, PER PLANS. R-5 OCCUPANCY / TYPE V-A CONST. REPORTED_COST:900000",G ALAN DEVELOPMENT GROUP LLC,g alan development group,69a45470d5c965b7f012ee187f0a162a13dbbdc3,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101065309,active,2025-03-07,2025-03-07,4427 N HAMILTON AVE,Chicago,IL,"SELF-CERT 2019 CBC:NEW 2-STORY, FULLY SPRINKLED, SINGLE FAMILY RESIDENCE WITH BASEMENT, FRONT PORCH, REAR PORCH. (OCCUPANCY R-5, CONSTRUCTION TYPE - V-A) REPORTED_COST:900000",LANDROSH DEVELOPMENT LLC,landrosh development,04023210bf39e15322ddd4e1cc997c83860303ee,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101071433,active,2025-09-03,2025-09-03,3826 N HERMITAGE AVE,Chicago,IL,SELF CERTIFICATION- 2019 CBC. NEW 2 STORY SINGLE FAMILY RESIDENCE WITH FULL BASEMENT AND PRIVATE 2 CAR GARAGE W/ ROOF DECK. NEW FENCING. NEW WOOD DECK. ALL WORK AS PER PLANS. REPORTED_COST:900000,"BLOOMFIELD DEVELOPMENT COMPANY, LLC","bloomfield development,",1f69c6137ea8f5715962675004e9c95aa7972b9b,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101063254,active,2025-05-15,2025-05-15,1148 E 95TH ST,Chicago,IL,"SPR 2019 CBC: NEW CONSTRUCTION OF GAS STATION AND MART ON VACANT LOT AS PER PLANS. TO INCLUDE NEW PROPOSED FENCING, MASONRY TRASH ENCLOSURE, AND 13 PARKING SPACES. (PROPOSED CONSTRUCTION: II-B;PROPOSED USE:M)**CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS** REPORTED_COST:900000",ENTERPRISE CONSTRUCTION GROUP INC,enterprise construction group,2fcac82c8f910b2d7b23a20e886036bbb59da3a4,6,"new_construction,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101071984,active,2025-10-08,2025-10-08,1300 W NEWPORT AVE,Chicago,IL,"SC 2019 CBC. ERECT A 3 STORY 2 DWELLING UNIT BRICK AND FRAME TYPE VA BUILDING WITH A BASEMENT AND THIRD FLOOR PRIVATE OCCUPIABLE ROOF DECK WITH PERGOLA AND REAR COVERED DECKS. WORK INCLUDES A DETACHED 3 CAR GARAGE WITH PRIVATE ROOF DECK, ACCESS STAIRCASE AND PERGOLA. 5'-0"" HIGH IRON FENCING AND 6'-0"" HIGH WOOD PRIVACY FENCING, AS PER PLANS. R5 OCCUPANCY OCUPANCY CLASSIFICATION. REPORTED_COST:900000",PROMISED LAND DEVELOPMENT,promised land development,a1cdf95cf77c8cf69c2166b512b049475f645ca3,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101063391,active,2025-04-07,2025-04-07,797 E GRAND AVE,Chicago,IL,"DDS 2019 CBC: NEW 2 STORY PRE-FABRICATED PIER AMENITIES BUILDING INSTALLED DIRECTLY ON THE DOCK ON STEEL PILE FOUNDATIONS, INCLUDING HVAC, ELECTRICAL & PLUMBING. CONSTRUCTION TYPE III-B. OCCUPANCY CLASSIFICATION CLASS B-BUSINESS WITH ACCESSORY CLASS M-MERCANTILE OCCUPANCY. CONSULTANT REVIEWER: V3 COMPANIES OF IL REPORTED_COST:900000","SUSTAINABLE IMPRINTS, INC DBA S.I. CONTAINER BUILD","sustainable imprints, dba s.i. container build",d45b4a297cb4ffb604419e3b08e222e8a9f5e46b,2,issued_or_awarded_status,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101072207,active,2025-09-08,2025-09-08,1738 N WOLCOTT AVE,Chicago,IL,"SELF -CERT 2019 CBC: EREC 2 STORY FRAME VA, FULLY SPRINKLER 13R SYSTEM SINGLE FAMILY WITH BASEMENT AND ROOF DECK, ROOF ACCESS,AND ATACHED GARAGE WITH ROOF DECK AND PERGOLAS, REAR RAISED DECK, FRONT ORNAMENTAL IRON FENCE, REAR WOOD FENCES, EXISTING OCCUNPACY, R-5 , PROPOSED OCCUPANCY R-5 , TYPE OF CONSTRUCTION VA , PER PLANS REPORTED_COST:877800",BACHULA DEVELOPMENT INC,bachula development,9bd6ea3d802ea19184bfcce785ea8a266cab1157,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101072199,active,2025-09-08,2025-09-08,1734 N WOLCOTT AVE,Chicago,IL,"SELF -CERT 2019 CBC: EREC 2 STORY FRAME VA, FULLY SPRINKLER 13R SYSTEM SINGLE FAMILY WITH BASEMENT AND ROOF DECK, ROOF ACCESS,AND ATACHED GARAGE WITH ROOF DECK AND PERGOLAS, REAR RAISED DECK, FRONT ORNAMENTAL IRON FENCE, REAR WOOD FENCES, EXISTING OCCUNPACY, R-5 , PROPOSED OCCUPANCY R-5 , TYPE OF CONSTRUCTION VA , PER PLANS REPORTED_COST:877800",BACHULA DEVELOPMENT INC,bachula development,3138b14415f8ee1c0b8e65c1dac38e066d3d96bc,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101070811,active,2025-08-22,2025-08-22,1230 W DIVERSEY PKWY,Chicago,IL,"SELF-CERT 2019 CBC: FULL BUILDING PERMIT FOR 3 STORY 2 D.U. BUILDING WITH BASEMENT, REAR DECK WITH STAIR AT 1ST/2ND/3RD STORY, ROOFTOP DECK, ROOFTOP STAIR ENCLOSURE, DETACHED 2 CAR GARAGE WITH ROOFTOP DECK AS PER PLAN (OCCUPANCY GROUP R-5, TYPE VA CONSTRUCTION). REPORTED_COST:876157","TM1 CONSTRUCTION, INC.","tm1 construction,.",407a8dd02b2c607337c5fe650cb752dc1a315639,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101068310,active,2025-10-27,2025-10-27,2332 N ELSTON AVE,Chicago,IL,"PROPOSED 4 STORY/3 UNIT RESIDENCE W/ROOF DECK/ENCLOSURE, REAR 3 STORY STAIRS, 1ST AND 3RD FLOOR REAR PORCHES, 5' IRON FENCE, AND 3 CAR GARAGE W/ROOF DECK, PER PLANS. REPORTED_COST:875000","MPI CONTRACTING, INC.","mpi contracting,.",a95f98cc00f172aea284632477d0afff42f69c4a,2,issued_or_awarded_status,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101070968,active,2025-10-01,2025-10-01,6502 W NORTH AVE,Chicago,IL,"SPR 2019 CBC: NEW CONSTRUCTION OF A 1 STORY COMMERCIAL BUILDING FOR A TACO BELL DRIVE-THRU RESTAURANT WITH A NEW PARKING LOT, FENCING AND A TRASH ENCLOSURE AS PER PLANS. REPORTED_COST:850000",GLOBAL DEVELOPMENT AND CONSTRUCTION CORP.,global development and construction.,f34f17496ec4c2694d3da8e53f5446c7b8bfe4e2,6,"new_construction,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101072811,active,2025-09-26,2025-09-26,3026 N CLYBOURN AVE,Chicago,IL,"SC 2019 CBC: NEW 3-STORY, 3 UNIT MULTI-FAMILY RESIDENTIAL AFFORDABLE HOUSING BUILDING, TYPE V-A CONSTRUCTION WITH 3-CAR DETACHED GARAGE, TYPE III-B CONSTRUCTION AS PER PLANS. REPORTED_COST:850000",ZSD CONSTRUCTION LLC,zsd construction,23a04478c9d2705c0fb43e4ce88d3243cf7fbde5,5,"high_rise_multifamily,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101064485,active,2025-05-27,2025-05-27,3739 N CLIFTON AVE,Chicago,IL,"SELF CERT 2019 CBC: FULL BUILDING PERMIT FOR NEW 3-STORY WITH BASEMENT, 3 DWELLING UNIT APARTMENT FRAME BUILDING WITH FRONT STEEL STAIRS AND REAR STEEL PORCH WITH STAIRS, AND NEW 3-CAR MASONRY GARAGE WITH ROOF DECK AND STAIRS (OCCUPANCY GROUP R-5, TYPE V-A CONSTRUCTION) REPORTED_COST:850000",UNITED CHICAGO BUILDERS LLC,united chicago builders,8b233caf8743d8749f15ea0c948bfb2287c0cf71,7,"high_rise_multifamily,indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101069631,active,2025-08-25,2025-08-25,2638 N SEMINARY AVE,Chicago,IL,"SC 2019 CBC ERECT A 3 STORY, 2 DWELLING UNIT MASONRY BUILDING WITH A BASEMENT, ROOF DECK, PERGOLA AND AN ACCESS STAIR ENCLOSURE, 6-FOOT-HIGH PRIVACY FENCE, A DETACHED 2 CAR MASONRY GARAGE WITH A ROOF DECK, OPEN ACCESS METAL STAIR AND A PERGOLA, AS PER PLANS. R5 OCCUPANCY CLASSIFICATION REPORTED_COST:850000",GB CONSTRUCTION LLC,gb construction,9c5d6769d00a973bca08e5a74738eec8f8d5c6e6,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101072814,active,2025-10-16,2025-10-16,3118 N OAKLEY AVE,Chicago,IL,"SC 2019 CBC: NEW 3-STORY, 3 UNIT MULTI-FAMILY RESIDENTIAL AFFORDABLE HOUSING BUILDING, TYPE V-A CONSTRUCTION WITH 2-CAR DETACHED GARAGE, TYPE III-B CONSTRUCTION AS PER PLANS. REPORTED_COST:850000",ZSD CONSTRUCTION LLC,zsd construction,c5bb04ad0c558a8ade010818b487127041e86759,5,"high_rise_multifamily,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101016379,active,2025-05-20,2025-05-20,2133 W CHARLESTON ST,Chicago,IL,"2019 CBC SC NEW CONSTRUCTION FOR A NEW 2 STORY W/ BASEMENT SINGLE FAMILY RESIDENCE WITH FULL NFPA 13R SPRINKLER SYSTEM AS PER PLANS. VA CONSTRUCTION, R-5 OCCUPANCY. WRECKING PERMIT NO: 100927570 REPORTED_COST:850000",STEVE PEREZ & COMPANY INC,steve perez &,d889e24f4fa815fdeb3bcd872d300973723bae1b,8,"new_construction,indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101071644,active,2025-11-19,2025-11-19,1658 S DRAKE AVE,Chicago,IL,"SELF-CERT 2019 CBC: FULL BUILDING PERMIT FOR 3 STORY 3 D.U. BUILDING WITH BASEMENT, REAR PORCH WITH STAIR AT 1ST/2ND STORY, REAR STAIR AT 3RD STORY, FRONT DECK AT 3RD STORY, 3 EXTERIOR PARKING SPACES ON CONCRETE PAD AS PER PLAN (OCCUPANCY GROUP R-5, TYPE VA CONSTRUCTION). REPORTED_COST:840278","GRIGGS MITCHELL & ALMA OF IL, LLC","griggs mitchell & alma of il,",93b9e5cef3308b60888a5c185820fd24bbdd4b10,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101072499,active,2025-11-19,2025-11-19,1810 S TRUMBULL AVE,Chicago,IL,"PROPOSED 3 STORY/3 UNIT RESIDENCE W/BASEMENT, FRONT 3RD FLOOR DECK, REAR 3 STORY STAIR W/1ST/2ND FLOOR DECKS, AND 3 SPACE PARKING PAD, PER PLANS. REPORTED_COST:840278","GRIGGS MITCHELL & ALMA OF IL, LLC","griggs mitchell & alma of il,",f211afa867c25135b5fb5073d59b6cb3959c3038,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101071650,active,2025-11-19,2025-11-19,1804 S TRUMBULL AVE,Chicago,IL,"PROPOSED 3 STORY/3 UNIT RESIDENCE W/BASEMENT, FRONT 3RD FLOOR DECK, REAR 3 STORY STAIR W/1ST/2ND FLOOR DECKS, AND 3 SPACE PARKING PAD, PER PLANS. REPORTED_COST:840278","GRIGGS MITCHELL & ALMA OF IL, LLC","griggs mitchell & alma of il,",6ba8d08b55d14d58c42b1b5829ff055ee67913fd,4,"indoor_or_tight_access,issued_or_awarded_status",False
